time,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,yaw,qx,qz,roll,qw,qy,pitch,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x,mag_z,mag_y,mag_x,relativeAltitude,pressure,grav_z,grav_y,grav_x
2025-07-08 14:12:55+00:00,45.369384765625,1.4299999475479126,-1.0,40.03219574845368,79.91779327392578,-1.0,5.224335216764479,4.0,-75.22152289181817,0.0,1.86264723902804,0.17360815071444022,-0.7684769757547651,0.011521540208479713,0.573532346712382,-0.22412476846897406,-0.5748093846949555,8.252504834023535,5.264918213838696,-0.1670733981049471,0.022629020931199176,-0.013954048152081655,0.14710867639631028,-45.86076934814453,-1.459088134765625,-12.904264831542969,0.0,1007.6248931884766,8.22795670329368,5.330260010345399,-0.0953352722199036
2025-07-08 14:12:56+00:00,46.52740478515625,0.0700000002980232,-1.0,40.03218976846277,81.07581329345703,-1.0,4.697881581339451,4.0,-75.2215409021503,0.0,1.8596125103788517,0.20159040520611488,-0.7548181528592554,0.002868942923733752,0.5637530016277769,-0.267930904389598,-0.68383901109897,7.569510786145507,6.155225937970459,-0.06352116865622343,-0.02293599841184911,0.0006618768721818935,-0.025717230932787046,-45.690066528320315,-6.76269287109375,-13.562977600097657,0.013214111328125,1007.6232147216796,7.601530895262539,6.195532439823568,-0.02187645532208825
2025-07-08 14:12:57+00:00,49.2821044921875,0.0599999986588954,-1.0,40.03221152187396,83.83051300048828,-1.0,3.8230839736047377,3.0,-75.22154722664244,0.0,1.8803131401489406,0.19378479579394445,-0.7644347399556495,0.019710041131657675,0.561962921290069,-0.24956486330700728,-0.6426915342236335,7.833411781040609,5.849288946164608,-0.18637369137769372,-0.014094228083267789,0.0016919457959011259,-0.008687871983274802,-45.96140266418457,-4.880713958740234,-13.065480346679687,0.0211410522460937,1007.6224517822266,7.848534998988091,5.87762663751924,-0.15472688862681572
2025-07-08 14:13:05+00:00,52.3068237612024,0.3080157138848601,-1.0,40.032194689735306,86.85523226950318,-1.0,2.819941094210521,4.029364438188564,-75.22155884500914,0.0,1.4981166918272653,-0.1840231008034438,-0.6460770306214307,-0.9458578561707714,0.5768047569073402,-0.38592436326306967,-0.3062559220988884,3.7259192667460734,1.076055867649468,4.964879679183423,1.6389129969477654,0.07435406081378462,-2.5303836814966054,-12.99950885772705,11.640969161987305,-35.038551330566406,0.013214111328125,1007.6234436035156,4.945722465247332,2.6460371691760645,6.779958052909701
2025-07-08 14:13:06+00:00,52.529785186983645,0.3080157138848601,-1.0,40.03219472364808,87.07819369528443,-1.0,3.612380147600505,4.029364438188564,-75.22155868817914,0.0,2.6514958475300885,-0.03336312608559567,-0.9464347998065176,-0.1812501478488217,0.21660835386150512,-0.22683548182556998,-0.43106322372523276,8.83519950828296,3.786025851399988,1.8570834282401463,-0.736306825876236,-0.6766148188197986,-0.2248666961118579,-28.0495890045166,-22.608019561767577,-40.60182159423828,-0.0026397705078125,1007.6251220703124,8.745301339287757,4.0919670283825695,1.6028147330325728
2025-07-08 14:13:07+00:00,52.72583010978997,1.1403946472000868,-1.0,40.03219602921663,87.27423861809075,-1.0,4.152526918896749,4.029364438188564,-75.22155145558506,0.0,2.7931597891908275,-0.037270515794237215,-0.9674474798055563,-0.143697087299444,0.1566998623192754,-0.19513605009214838,-0.37460034725573893,9.05116260043758,3.485640338705778,1.3431201658915801,-0.005815880568698042,-0.018774420097470258,-0.010681965257972477,-30.05618621826172,-24.341660919189454,-38.0681103515625,-0.0237808227539062,1007.6276397705078,9.032157338811935,3.5882390460818407,1.3069143159807697
2025-07-08 14:13:08+00:00,51.61883548088372,1.1403946472000868,-1.0,40.03219447464704,86.1672439891845,-1.0,4.438938861058179,4.029364438188564,-75.2215565483165,0.0,2.921895464659211,-0.04430555718256879,-0.970456541993304,-0.13884919031265444,0.09232200805504184,-0.21757145742055592,-0.4267307325166829,8.911568590809106,3.9273705099332927,1.3280426707076132,-0.01113568212836981,0.19353314627893264,0.05432510454207656,-29.008742256164552,-25.549539031982423,-37.555896301269534,-0.0396347045898437,1007.6297760009766,8.838386941218733,4.058681189720392,1.2360838823107854
2025-07-08 14:13:09+00:00,50.7911987612024,0.3080157138848601,-1.0,40.03219746749876,85.33960726950318,-1.0,4.223093075708346,4.029364438188564,-75.22155244944098,0.0,3.0626409417310665,0.017968650279322252,-0.9684284076709292,0.01706449808132047,0.040363105370039704,-0.24511511417926127,-0.4964279934696512,8.651106443404972,4.550694967567354,-0.11462542048164215,0.009257871971931297,-0.03756584677845239,-0.04326491222716867,-33.30305862426758,-26.392900390625,-32.66909820556641,-0.0475616455078125,1007.630615234375,8.620657517436982,4.670675514698744,-0.1467403552148639
2025-07-08 14:13:10+00:00,50.536865265108645,0.5142956441545543,-1.0,40.03219625438009,85.08527377340943,-1.0,4.37891213632309,4.029364438188565,-75.22155339305802,0.0,3.1163189863738965,-0.0003811461520136258,-0.9674450606650725,-0.007427220101843013,0.011633808935898358,-0.25069142691161156,-0.5071982376524611,8.754251561843514,4.4652608565410965,0.2318215515547024,0.1222678163135424,0.34362894084304574,0.41387322911061347,-32.596868743896486,-26.45497375488281,-33.542468566894534,-0.0475616455078125,1007.630615234375,8.556245356234072,4.7565491452695134,0.07179371108547479
2025-07-08 14:13:11+00:00,50.53332522511482,0.3080157138848601,-1.0,40.03219685310147,85.0817337334156,-1.0,4.16401703271596,4.029364438188564,-75.22155258733068,0.0,3.1153440083022224,-0.04917352887140997,-0.9695957688639294,-0.10684895556303915,0.0013836181235922678,-0.23447758881541472,-0.4728755829459547,8.70371900150603,4.34840586485824,1.054768470504365,0.08480527268722651,-0.4219996815547347,-0.4469628605246544,-29.70639537811279,-25.3974934387207,-37.27489501953125,-0.0422744750976562,1007.6300048828124,8.63354707850653,4.458483179099709,0.9479592168694922
